epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
3,,,,2955,,,,,,,,,,,,,,,,,0.7359499335289001,0.0,0.536736011505127,0.9145786166191101,0.0,0.9746302366256714,0.7526316046714783,0.9710662961006165,0.992406964302063,0.8326693177223206,0.6894736886024475,1.258794903755188,0.8999999761581421,0.6290637254714966,1.3502602577209473,0.8689857125282288,0.5764996409416199,1.5997999906539917,0.817008376121521,0.7410358786582947,1.192336082458496,0.9003984332084656,0.6022753119468689,0.06046019122004509,0.7287184596061707,1.838065266609192,1.492954134941101,0.8394767045974731,0.5764996409416199,0.817008376121521,0.6527795195579529,0.0,0.5105150938034058,0.9001551866531372,0.0,0.8426617980003357,0.4919053614139557,0.9062785506248474,0.8285049200057983,0.8095238208770752,0.48318803310394287,2.2081024646759033,0.7945205569267273,0.5638524889945984,1.675952434539795,0.8262724876403809,0.6073461174964905,1.4507675170898438,0.8428608179092407,0.6161616444587708,1.4690083265304565,0.8715728521347046,0.5833227634429932,0.07360037416219711,0.7648234367370605,1.8168460130691528,1.5836372375488281,0.8348106741905212,0.48318803310394287,0.7945205569267273
3,,,,2955,0.6500957012176514,0.005214917939156294,0.3761264383792877,0.875739574432373,0.002589884214103222,0.0,0.7280915379524231,0.9440639019012451,0.6204171776771545,0.9472178220748901,0.9731086492538452,0.6237050294876099,0.0,0.09155719727277756,0.6863887310028076,1.102087378501892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,3694,,,,,,,,,,,,,,,,,0.7527872323989868,0.06315789371728897,0.6147594451904297,0.8948367238044739,0.0,0.9748578071594238,0.7684210538864136,0.9655396342277527,0.9954441785812378,0.8326693177223206,0.6842105388641357,1.1793080568313599,0.8999999761581421,0.6336150765419006,1.3534590005874634,0.8764629364013672,0.5888382792472839,1.6358423233032227,0.8253606557846069,0.7490040063858032,1.257320523262024,0.9043824672698975,0.6113765835762024,0.08495113998651505,0.6232670545578003,1.690571665763855,1.5158121585845947,0.8472127318382263,0.5888382792472839,0.8253606557846069,0.6773458123207092,0.0012453299714252353,0.5961596965789795,0.8775219917297363,0.0,0.8465873003005981,0.5093399882316589,0.907040536403656,0.8361355662345886,0.7864357829093933,0.48692402243614197,2.1703286170959473,0.7758405804634094,0.571014940738678,1.6852539777755737,0.8306918740272522,0.6121314167976379,1.4494949579238892,0.845576822757721,0.6464646458625793,1.5604044198989868,0.8715728521347046,0.5902241468429565,0.08821353316307068,0.6789544224739075,1.7427539825439453,1.5888240337371826,0.8370267152786255,0.48692402243614197,0.7758405804634094
4,,,,3694,0.6662817001342773,0.004298356361687183,0.4088876247406006,0.8835248351097107,0.00207190727815032,0.0,0.6915059089660645,0.950848400592804,0.6524652242660522,0.953521192073822,0.9770335555076599,0.6731261610984802,0.0,0.07849947363138199,0.7377315759658813,0.9172829985618591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,4433,,,,,,,,,,,,,,,,,0.760637104511261,0.15263158082962036,0.6394668221473694,0.8902809619903564,0.0,0.978043258190155,0.7894737124443054,0.9681404232978821,0.9963933229446411,0.8764940500259399,0.7105262875556946,1.2378172874450684,0.9210526347160339,0.6404421329498291,1.4257936477661133,0.8725617527961731,0.5856112241744995,1.7040988206863403,0.8247911930084229,0.7529880404472351,1.2783255577087402,0.8884462118148804,0.6125141978263855,0.11429722607135773,0.5271668434143066,1.50911545753479,1.5838751792907715,0.8455062508583069,0.5856112241744995,0.8247911930084229,0.6914017796516418,0.008717309683561325,0.6254190802574158,0.8806259632110596,0.0,0.8593769669532776,0.5180572867393494,0.9056689739227295,0.8614847660064697,0.7979797720909119,0.48941469192504883,2.6612062454223633,0.7534246444702148,0.5719292759895325,1.7736961841583252,0.8325205445289612,0.6113554239273071,1.5005903244018555,0.8489394783973694,0.6435786485671997,1.5377581119537354,0.8715728521347046,0.5901608467102051,0.1213362067937851,0.5761463642120361,1.544668197631836,1.6747225522994995,0.8382930159568787,0.48941469192504883,0.7534246444702148
5,,,,4433,0.6793245673179626,0.011061946861445904,0.4368155896663666,0.8885330557823181,0.0017265895148739219,0.0,0.6605061888694763,0.9556705355644226,0.6769911646842957,0.9580413103103638,0.9796597361564636,0.7095267176628113,0.0,0.07143845409154892,0.7798794507980347,0.765548825263977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,5172,,,,,,,,,,,,,,,,,0.7731513381004333,0.2210526317358017,0.6644993424415588,0.8940774202346802,0.0,0.978043258190155,0.7842105031013489,0.9720416069030762,0.9962034821510315,0.8366534113883972,0.699999988079071,1.2643448114395142,0.8842105269432068,0.6401170492172241,1.4654145240783691,0.8719115853309631,0.5869399905204773,1.7678393125534058,0.8190964460372925,0.737051784992218,1.3303632736206055,0.9083665609359741,0.6125141978263855,0.12988729774951935,0.48671266436576843,1.443386435508728,1.637888789176941,0.8416382074356079,0.5869399905204773,0.8190964460372925,0.7016588449478149,0.056039851158857346,0.6412678956985474,0.8832126259803772,0.0,0.8609598875045776,0.48567870259284973,0.9216701984405518,0.8564407825469971,0.7763347625732422,0.48194271326065063,2.714510917663574,0.7397260069847107,0.568119466304779,1.8849564790725708,0.8267296552658081,0.613554060459137,1.5287688970565796,0.8489394783973694,0.6406926512718201,1.633512020111084,0.8715728521347046,0.5891478061676025,0.1392655074596405,0.5305711030960083,1.4523305892944336,1.741681456565857,0.8351905941963196,0.48194271326065063,0.7397260069847107
6,,,,5172,0.690326988697052,0.026097165420651436,0.46142318844795227,0.891700029373169,0.0014799338532611728,0.0,0.6392800211906433,0.9595310091972351,0.6998374462127686,0.9616241455078125,0.9816586971282959,0.7382258176803589,0.0,0.06468284130096436,0.815186083316803,0.6362812519073486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,5911,,,,,,,,,,,,,,,,,0.7813424468040466,0.3052631616592407,0.6758777499198914,0.8980637788772583,0.0,0.9788395762443542,0.8263157606124878,0.9668400287628174,0.995823860168457,0.9043824672698975,0.6736842393875122,1.3594028949737549,0.8894736766815186,0.6306892037391663,1.5319607257843018,0.8709362745285034,0.5856112241744995,1.8723485469818115,0.8149202466011047,0.7490040063858032,1.439382553100586,0.892430305480957,0.6081911325454712,0.15438075363636017,0.41376814246177673,1.323418378829956,1.7288914918899536,0.8384528160095215,0.5856112241744995,0.8149202466011047,0.7116626501083374,0.06849315017461777,0.6533069014549255,0.8921365737915039,0.0,0.8592503666877747,0.534246563911438,0.9026211500167847,0.8603207468986511,0.8181818127632141,0.47073474526405334,3.05768084526062,0.7011207938194275,0.5560804605484009,1.952146053314209,0.8178908824920654,0.6132953763008118,1.582090139389038,0.8468701243400574,0.6378066539764404,1.760544776916504,0.8614718317985535,0.5833227634429932,0.15728497505187988,0.46662652492523193,1.3770304918289185,1.818519115447998,0.828099250793457,0.47073474526405334,0.7011207938194275
7,,,,5911,0.7003082036972046,0.04377370327711105,0.48410457372665405,0.894172191619873,0.001294942107051611,0.0,0.6161589622497559,0.9624834656715393,0.7176833152770996,0.9643946886062622,0.9831435084342957,0.760359525680542,0.0,0.059865836054086685,0.8484099507331848,0.5238945484161377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,6650,,,,,,,,,,,,,,,,,0.78998863697052,0.31578946113586426,0.7057867646217346,0.894646942615509,0.0,0.9822525382041931,0.8263157606124878,0.9798439741134644,0.9933561086654663,0.9163346886634827,0.6947368383407593,1.4795410633087158,0.8842105269432068,0.6404421329498291,1.6041290760040283,0.868010401725769,0.5941534042358398,1.8938935995101929,0.8187167644500732,0.7649402618408203,1.4382514953613281,0.8764940500259399,0.6174061298370361,0.16439414024353027,0.36459043622016907,1.2178643941879272,1.7698956727981567,0.8391354084014893,0.5941534042358398,0.8187167644500732,0.719070553779602,0.07471980154514313,0.6856141686439514,0.8792033195495605,0.0,0.8624160885810852,0.540473222732544,0.9315757155418396,0.8406621813774109,0.8282828330993652,0.4582814574241638,3.236527442932129,0.7210460901260376,0.5661383867263794,2.104233741760254,0.8175861239433289,0.6090274453163147,1.6907240152359009,0.8463528156280518,0.6464646458625793,1.8349223136901855,0.8629148602485657,0.5851589441299438,0.18029074370861053,0.4083290696144104,1.2313594818115234,1.9473599195480347,0.8287957310676575,0.4582814574241638,0.7210460901260376
8,,,,6650,0.7088201642036438,0.06229807436466217,0.503811776638031,0.8959035277366638,0.0011510596377775073,0.0,0.5986264944076538,0.964962363243103,0.7332490682601929,0.9666343331336975,0.9844611883163452,0.7779809236526489,0.0,0.05490473285317421,0.8733531832695007,0.4358117878437042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,7389,,,,,,,,,,,,,,,,,0.7907849550247192,0.34736841917037964,0.7070870995521545,0.8940774202346802,0.0,0.9820250272750854,0.8105263113975525,0.9743173122406006,0.9952543377876282,0.9482071995735168,0.6894736886024475,1.5086004734039307,0.878947377204895,0.6264629364013672,1.7419521808624268,0.8663849234580994,0.5888382792472839,2.0501208305358887,0.8164388537406921,0.7529880404472351,1.5652787685394287,0.8764940500259399,0.6089875102043152,0.1877267062664032,0.32292675971984863,1.1046284437179565,1.9159245491027832,0.8370875716209412,0.5888382792472839,0.8164388537406921,0.7188172936439514,0.08966375887393951,0.6779944896697998,0.8836005926132202,0.0,0.8536152839660645,0.45952677726745605,0.9204511046409607,0.8378168940544128,0.8585858345031738,0.4620174467563629,3.40671968460083,0.7110834121704102,0.5576043725013733,2.2480759620666504,0.8174337148666382,0.6091567277908325,1.7916492223739624,0.8418262004852295,0.6277056336402893,1.8912687301635742,0.8585858345031738,0.5811067223548889,0.20546776056289673,0.3492147922515869,1.1191556453704834,2.067548990249634,0.8258199095726013,0.4620174467563629,0.7110834121704102
9,,,,7389,0.7160175442695618,0.07793931663036346,0.5205550193786621,0.8973173499107361,0.0010968921706080437,0.0,0.5882480144500732,0.9670267701148987,0.7469026446342468,0.9685452580451965,0.9854922890663147,0.792809247970581,0.0,0.05252331122756004,0.8930808901786804,0.3598022162914276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,7390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,8128,,,,,,,,,,,,,,,,,0.7945392727851868,0.3526315689086914,0.7096878886222839,0.8986332416534424,0.0,0.9832764267921448,0.8315789699554443,0.9759427905082703,0.9960136413574219,0.9402390718460083,0.699999988079071,1.589699387550354,0.878947377204895,0.636540949344635,1.7356594800949097,0.864109218120575,0.5850417613983154,2.1434648036956787,0.8154897689819336,0.737051784992218,1.622040033340454,0.8884462118148804,0.6100113987922668,0.19479666650295258,0.30162814259529114,1.0617425441741943,1.9729341268539429,0.8360636830329895,0.5850417613983154,0.8154897689819336,0.7233759760856628,0.09589041024446487,0.6843950152397156,0.8868339657783508,0.0,0.8747625946998596,0.5242839455604553,0.931270956993103,0.8673046827316284,0.8340548276901245,0.4732254147529602,3.251051187515259,0.7110834121704102,0.5588235259056091,2.2841765880584717,0.8130143284797668,0.6091567277908325,1.8489309549331665,0.8367822170257568,0.6190476417541504,2.111750364303589,0.8513708710670471,0.5817399024963379,0.2135152816772461,0.3106634020805359,1.0837037563323975,2.112757682800293,0.8211979269981384,0.4732254147529602,0.7110834121704102
10,,,,8128,0.722261905670166,0.09251809865236282,0.5351945757865906,0.8984322547912598,0.0009971746476367116,0.0,0.5778353810310364,0.9687820672988892,0.7581312656402588,0.9701607823371887,0.9863594770431519,0.8061048984527588,0.0,0.04816493019461632,0.9137569069862366,0.2958047688007355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,8867,,,,,,,,,,,,,,,,,0.8002275228500366,0.33157894015312195,0.7236670851707458,0.9007213115692139,0.0,0.9827076196670532,0.8157894611358643,0.97691810131073,0.995823860168457,0.9243028163909912,0.6736842393875122,1.6323556900024414,0.8842105269432068,0.6303641200065613,1.8205386400222778,0.8602080345153809,0.5816249251365662,2.265148639678955,0.8086560368537903,0.7529880404472351,1.6080430746078491,0.8884462118148804,0.6055744886398315,0.2098066210746765,0.26936912536621094,0.9997661113739014,2.0762624740600586,0.8307167291641235,0.5816249251365662,0.8086560368537903,0.7239457964897156,0.048567868769168854,0.6872904896736145,0.8904552459716797,0.0,0.8543750643730164,0.4769614040851593,0.9433099627494812,0.8221676349639893,0.8138527870178223,0.46326276659965515,3.4747440814971924,0.7023661136627197,0.5534898042678833,2.3553969860076904,0.8177384734153748,0.6052767634391785,1.957007646560669,0.8362648487091064,0.6450216174125671,2.034489154815674,0.8585858345031738,0.5782575607299805,0.22591042518615723,0.29155653715133667,1.0166280269622803,2.202977418899536,0.8227807879447937,0.46326276659965515,0.7023661136627197
11,,,,8867,0.7276701331138611,0.10598398745059967,0.5481373071670532,0.8991962671279907,0.0010156409116461873,0.0,0.5695416927337646,0.9702800512313843,0.7684892416000366,0.9715825319290161,0.987062931060791,0.8169307112693787,0.0,0.04569379612803459,0.9279303550720215,0.24188628792762756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,8868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,9606,,,,,,,,,,,,,,,,,0.7990898489952087,0.3526315689086914,0.709362804889679,0.906416118144989,0.0,0.9810011386871338,0.8157894611358643,0.9694408178329468,0.9971526265144348,0.9282868504524231,0.699999988079071,1.8362756967544556,0.8842105269432068,0.6394668221473694,1.943041205406189,0.8663849234580994,0.589407742023468,2.3194761276245117,0.8134016990661621,0.7569721341133118,1.7974135875701904,0.8844621777534485,0.6142206788063049,0.21746017038822174,0.2394939363002777,0.9261489510536194,2.1613616943359375,0.8356086611747742,0.589407742023468,0.8134016990661621,0.7247055768966675,0.1008717343211174,0.6769277453422546,0.8952405452728271,0.0014430014416575432,0.8683677315711975,0.528019905090332,0.9282230734825134,0.8556647896766663,0.8427128195762634,0.4806973934173584,3.9709761142730713,0.6886674761772156,0.5598902702331543,2.5544116497039795,0.8099664449691772,0.6041128039360046,2.042250394821167,0.8365235328674316,0.663780689239502,2.2249484062194824,0.8513708710670471,0.5821197628974915,0.23643329739570618,0.2645474970340729,0.9403015971183777,2.36078143119812,0.8186653256416321,0.4806973934173584,0.6886674761772156
12,,,,9606,0.7326358556747437,0.11776718497276306,0.5599763989448547,0.8999421000480652,0.0012187690008431673,0.0,0.5566805005073547,0.9716556668281555,0.7779344320297241,0.9728662371635437,0.9877642393112183,0.8260441422462463,0.0,0.041866373270750046,0.9399701952934265,0.19962935149669647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
