epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-acc-hr-constant,test/test-id-task-acc-lr-constant,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-acc-hr-constant,test/test-od-task-acc-lr-constant,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-acc-hr-constant,val/val-id-task-acc-lr-constant,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-acc-hr-constant,val/val-od-task-acc-lr-constant,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
3,,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6283200979232788,0.021052632480859756,0.49674901366233826,0.45748236775398254,0.8449127078056335,0.0,0.9696072340011597,0.6842105388641357,0.9606631994247437,0.9669513702392578,0.9914578795433044,0.8844621777534485,0.7052631378173828,1.6794414520263672,0.6495448350906372,1.8149843215942383,0.6349796056747437,1.8597793579101562,0.5937737226486206,2.0033819675445557,0.804780900478363,1.5879908800125122,0.624923825263977,0.1563180387020111,0.492902547121048,0.06823474168777466,1.4174741506576538,2.4757416248321533,1.9058903455734253,0.5937737226486206,0.5678132176399231,0.0,0.4417860507965088,0.4828925132751465,0.8301862478256226,0.0,0.7888023853302002,0.4794520437717438,0.8953062891960144,0.6005823612213135,0.8294102549552917,0.8095238208770752,0.4931506812572479,2.3331642150878906,0.5908259749412537,2.031594753265381,0.5272992253303528,2.2378149032592773,0.6167873740196228,1.9299755096435547,0.6724386811256409,1.7641756534576416,0.5866432189941406,0.08400703221559525,0.5158423185348511,0.06758849322795868,1.6027107238769531,2.532460927963257,2.03773832321167,0.4931506812572479
3,,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5364479422569275,0.0048988619819283485,0.30873027443885803,0.2681649625301361,0.8608254790306091,0.0024375380016863346,0.0,0.9924919009208679,0.9328675866127014,0.4873577654361725,0.933867335319519,0.938219428062439,0.9658849239349365,0.6148689985275269,0.0,0.12124110758304596,0.6817975044250488,1.7351704835891724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6474788784980774,0.21052631735801697,0.5195058584213257,0.4782770276069641,0.8559225797653198,0.0,0.9728294014930725,0.6578947305679321,0.9629389047622681,0.9788340330123901,0.9914578795433044,0.8964143395423889,0.74210524559021,1.6708835363388062,0.6644993424415588,1.791637897491455,0.6476048827171326,1.8354332447052002,0.6051632761955261,1.9842928647994995,0.8127490282058716,1.540105938911438,0.6378995180130005,0.16110771894454956,0.5066620111465454,0.052567191421985626,1.3219698667526245,2.3572189807891846,1.8832614421844482,0.6051632761955261,0.5833291411399841,0.016189290210604668,0.4457482397556305,0.5083717703819275,0.851526141166687,0.0,0.7913130521774292,0.48941469192504883,0.8876866698265076,0.6136860251426697,0.8330315351486206,0.8239538073539734,0.5155666470527649,2.3817896842956543,0.5985980033874512,2.026827335357666,0.5530211329460144,2.193894863128662,0.6268753409385681,1.9024665355682373,0.701298713684082,1.7224661111831665,0.6003515124320984,0.08631684631109238,0.5333166122436523,0.05582461506128311,1.5063951015472412,2.4490280151367188,2.0169036388397217,0.5155666470527649
4,,,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5547246336936951,0.009355246089398861,0.3457111418247223,0.30334100127220154,0.860724925994873,0.0019500304479151964,0.0,0.9533774256706238,0.94046550989151,0.5275600552558899,0.9417441487312317,0.9453085660934448,0.9700942039489746,0.6650822758674622,0.0,0.10500503331422806,0.7288682460784912,1.5994377136230469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6613254547119141,0.25789472460746765,0.572496771812439,0.49795767664909363,0.8433941006660461,0.0,0.975267767906189,0.678947389125824,0.9717165231704712,0.9829186797142029,0.9895595908164978,0.8804780840873718,0.7368420958518982,1.643319010734558,0.6736021041870117,1.7754956483840942,0.6587448716163635,1.807305097579956,0.6085801124572754,1.975282073020935,0.8286852836608887,1.5168957710266113,0.6448663473129272,0.16163024306297302,0.5136288404464722,0.04839816689491272,1.2950619459152222,2.3276312351226807,1.867371678352356,0.6085801124572754,0.5980919003486633,0.04234122112393379,0.5033526420593262,0.5064305067062378,0.8389808535575867,0.0,0.7965352535247803,0.5068492889404297,0.9167936444282532,0.6195098161697388,0.8168649673461914,0.8239538073539734,0.5093399882316589,2.2948875427246094,0.5950929522514343,2.009458065032959,0.5401601791381836,2.2057342529296875,0.6385152339935303,1.885959506034851,0.7027416825294495,1.7099101543426514,0.6008536219596863,0.08390660583972931,0.5360281467437744,0.047620538622140884,1.472905158996582,2.4219987392425537,2.003302574157715,0.5093399882316589
5,,,,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5701616406440735,0.026127265766263008,0.3772548735141754,0.3309656083583832,0.8609260320663452,0.001625025412067771,0.0,0.920445442199707,0.9460164904594421,0.5588917136192322,0.9471304416656494,0.9505961537361145,0.9731780290603638,0.7032297253608704,0.0,0.0939519852399826,0.7675995230674744,1.4878240823745728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666202187538147,0.3263157904148102,0.5978543758392334,0.48236167430877686,0.8447228670120239,0.0,0.9757903218269348,0.7315789461135864,0.9710662961006165,0.9806906580924988,0.9908883571624756,0.8685259222984314,0.7315789461135864,1.6350188255310059,0.6765279769897461,1.781019926071167,0.6602302193641663,1.8222392797470093,0.6082004308700562,1.989932894706726,0.8207171559333801,1.5499788522720337,0.6454759240150452,0.16476529836654663,0.5171122550964355,0.030920512974262238,1.2399423122406006,2.242924213409424,1.8788810968399048,0.6082004308700562,0.611599326133728,0.09713573753833771,0.5336787700653076,0.5066731572151184,0.8422141671180725,0.0,0.8068792223930359,0.4919053614139557,0.9315757155418396,0.5962145328521729,0.8450595140457153,0.822510838508606,0.5155666470527649,2.418086528778076,0.5949405431747437,2.0272014141082764,0.556175708770752,2.20082426071167,0.6394205689430237,1.907124638557434,0.6969696879386902,1.7316097021102905,0.6045191884040833,0.08481044322252274,0.5351243019104004,0.036028601229190826,1.4265928268432617,2.3550846576690674,2.0220444202423096,0.5155666470527649
6,,,,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582931399345398,0.04569261148571968,0.4027150571346283,0.3545558750629425,0.8608357310295105,0.0013928789412602782,0.0,0.8945890069007874,0.9504164457321167,0.5852447152137756,0.951624870300293,0.95462965965271,0.9755818247795105,0.7316967248916626,0.0,0.08442969620227814,0.8063177466392517,1.3875004053115845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,7687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6809196472167969,0.33157894015312195,0.6095578670501709,0.5213516354560852,0.8498481512069702,0.0,0.9783157706260681,0.7631579041481018,0.9791937470436096,0.9795767068862915,0.9895595908164978,0.9003984332084656,0.7263157963752747,1.6518003940582275,0.6713263988494873,1.7989182472229004,0.6561455726623535,1.830053448677063,0.6082004308700562,2.014589309692383,0.824701189994812,1.5369548797607422,0.6431246399879456,0.1613689810037613,0.515283465385437,0.027330506592988968,1.2268874645233154,2.2326107025146484,1.8970080614089966,0.6082004308700562,0.6200853586196899,0.10958904027938843,0.5347455143928528,0.5362775921821594,0.8460941314697266,0.0,0.7946271896362305,0.5006226897239685,0.9263944029808044,0.6054355502128601,0.8098810315132141,0.8470418453216553,0.5155666470527649,2.405488967895508,0.5940262079238892,2.0437707901000977,0.552778422832489,2.2134525775909424,0.6361872553825378,1.9174962043762207,0.7128427028656006,1.7087277173995972,0.6028119325637817,0.07707758247852325,0.5368817448616028,0.03171569108963013,1.4277920722961426,2.324528455734253,2.0328869819641113,0.5155666470527649
7,,,,7687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5936991572380066,0.06692478060722351,0.42437300086021423,0.3738769590854645,0.8607213497161865,0.0012187690008431673,0.0,0.8737542033195496,0.9540172219276428,0.6093552708625793,0.9553175568580627,0.957767128944397,0.97747802734375,0.7556368112564087,0.0,0.07728470861911774,0.8372429013252258,1.3046362400054932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685099720954895,0.34736841917037964,0.6157346963882446,0.5280356407165527,0.8513667583465576,0.0,0.9786641001701355,0.7473683953285217,0.9795188307762146,0.9773486852645874,0.9906985759735107,0.9243028163909912,0.7263157963752747,1.6828101873397827,0.6882314682006836,1.7672885656356812,0.6580022573471069,1.8442261219024658,0.6135155558586121,2.020681142807007,0.8207171559333801,1.5555018186569214,0.6504397988319397,0.16850997507572174,0.5202473402023315,0.021341299638152122,1.2057946920394897,2.190980911254883,1.8954358100891113,0.6135155558586121,0.6234496831893921,0.1046077236533165,0.5409935712814331,0.5404028296470642,0.8477754592895508,0.0,0.7907607555389404,0.48941469192504883,0.9268515706062317,0.6061635613441467,0.799017071723938,0.8614718317985535,0.5155666470527649,2.4678714275360107,0.5996647477149963,2.047106981277466,0.5525357723236084,2.23244571685791,0.6382566094398499,1.9239633083343506,0.7027416825294495,1.7554692029953003,0.6050715446472168,0.08340446650981903,0.5367813110351562,0.02307797595858574,1.3742049932479858,2.316720485687256,2.044539451599121,0.5155666470527649
8,,,,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6029848456382751,0.0871611163020134,0.44290807843208313,0.3913065195083618,0.860227108001709,0.0010833502747118473,0.0,0.8568017482757568,0.9569999575614929,0.6316898465156555,0.9581525325775146,0.9604631662368774,0.9790645241737366,0.7746631503105164,0.0,0.07102600485086441,0.8644861578941345,1.233025074005127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
