epoch,lr-Adam,step,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/d3g-consistency-loss,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
4,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5263158082962036,1.9150053262710571,0.363459050655365,2.5859899520874023,0.3835870921611786,2.3883397579193115,0.36332574486732483,2.501315116882324,0.4342629611492157,2.1808595657348633,0.3722894787788391,0.07677829265594482,2.2638237476348877,3.1996166706085205,2.4835758209228516,0.36332574486732483,0.270236611366272,2.8176209926605225,0.31316670775413513,2.7507870197296143,0.3775782585144043,2.4254231452941895,0.4165804386138916,2.309032678604126,0.3174603283405304,2.549535036087036,0.36510169506073,0.0591302327811718,2.1861138343811035,3.1993489265441895,2.5080227851867676,0.270236611366272
4,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918243646621704,0.34055396914482117,2.6425564289093018,4.101673126220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5789473652839661,1.7678841352462769,0.4340052008628845,2.247220754623413,0.43965837359428406,2.0914692878723145,0.4301442801952362,2.1894242763519287,0.5537848472595215,1.7834863662719727,0.43864843249320984,0.06465254724025726,1.9051555395126343,2.951664447784424,2.168290138244629,0.4301442801952362,0.3225404620170593,2.634176254272461,0.3841816484928131,2.4378726482391357,0.4309633672237396,2.1612706184387207,0.48047077655792236,1.9906758069992065,0.41558441519737244,2.130634069442749,0.42987698316574097,0.050739388912916183,1.8643312454223633,2.9668612480163574,2.204641103744507,0.3225404620170593
5,,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5000457763671875,0.41447770595550537,2.29215931892395,3.5421488285064697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.98794204878613e-05,5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5789473652839661,1.623836636543274,0.4856957197189331,1.9655946493148804,0.49981433153152466,1.859814167022705,0.48690205812454224,1.9551122188568115,0.6055777072906494,1.552039623260498,0.4937734007835388,0.057690635323524475,1.6544866561889648,2.762979030609131,1.922712802886963,0.4856957197189331,0.3599003851413727,2.4737534523010254,0.44757696986198425,2.1692707538604736,0.47973793745040894,1.9443341493606567,0.5294878482818604,1.7718794345855713,0.47330448031425476,1.8571832180023193,0.4834044575691223,0.049113236367702484,1.6569331884384155,2.786633014678955,1.970273733139038,0.3599003851413727
6,,6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.103713035583496,0.48288512229919434,1.9843121767044067,3.0361716747283936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.951826940270773e-05,6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6157894730567932,1.5265318155288696,0.5552665591239929,1.701134443283081,0.5440029501914978,1.6624553203582764,0.5256264209747314,1.7778031826019287,0.6573705077171326,1.3387495279312134,0.5422798991203308,0.041675373911857605,1.40819251537323,2.5420613288879395,1.7177480459213257,0.5256264209747314,0.39352428913116455,2.307112216949463,0.5073148608207703,1.924509048461914,0.5197767615318298,1.741296410560608,0.5627263188362122,1.6078444719314575,0.5555555820465088,1.5772489309310913,0.5284960865974426,0.029178578406572342,1.4112321138381958,2.5453596115112305,1.7675118446350098,0.39352428913116455
7,,7687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7638393640518188,0.5509412884712219,1.700368046760559,2.5822861194610596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.891830623632339e-05,7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6421052813529968,1.4298640489578247,0.595578670501709,1.5349159240722656,0.5855922698974609,1.518021583557129,0.5516325235366821,1.6777616739273071,0.7131474018096924,1.152431607246399,0.5763302445411682,0.03662855550646782,1.274390459060669,2.4089581966400146,1.5868042707443237,0.5516325235366821,0.4196762144565582,2.128048896789551,0.5338311195373535,1.7797197103500366,0.5539917349815369,1.6255178451538086,0.5900155305862427,1.5062923431396484,0.6017315983772278,1.4174400568008423,0.557569682598114,0.018149029463529587,1.2645413875579834,2.401244640350342,1.6435672044754028,0.4196762144565582
8,,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4837006330490112,0.612895667552948,1.4501644372940063,2.192016124725342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.808245394894679e-05,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6157894730567932,1.412102222442627,0.5871261358261108,1.5662903785705566,0.5425176620483398,1.6611520051956177,0.5225892066955566,1.7913908958435059,0.6573705077171326,1.1969252824783325,0.548985481262207,0.03528401255607605,1.3332350254058838,2.443145513534546,1.6807615756988525,0.5225892066955566,0.4196762144565582,1.9797395467758179,0.5256019234657288,1.801116943359375,0.5304538011550903,1.763274908065796,0.5650542974472046,1.6062201261520386,0.6060606241226196,1.4255337715148926,0.5404468774795532,0.02243618294596672,1.3127158880233765,2.4350922107696533,1.712053894996643,0.4196762144565582
9,,9609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.677572727203369,0.515982985496521,1.8200271129608154,3.1587131023406982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.701478472890248e-05,9610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,10570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6315789222717285,1.352027177810669,0.6167100071907043,1.4187555313110352,0.5770516395568848,1.5233690738677979,0.5582764148712158,1.645037055015564,0.6852589845657349,1.0805163383483887,0.5824261903762817,0.014866259880363941,1.0994031429290771,2.228929281234741,1.53826904296875,0.5582764148712158,0.45205479860305786,1.9221726655960083,0.5551661252975464,1.6750251054763794,0.5564183592796326,1.6316348314285278,0.6030781269073486,1.4695950746536255,0.6017315983772278,1.3276381492614746,0.5714787840843201,0.017163123935461044,1.1044337749481201,2.229095220565796,1.5845978260040283,0.45205479860305786
10,,10570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5174541473388672,0.622770369052887,1.3810408115386963,2.139711618423462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.572050015330875e-05,10571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,11531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6684210300445557,1.2788407802581787,0.6349154710769653,1.3678041696548462,0.6004456281661987,1.4547797441482544,0.5704252123832703,1.600411295890808,0.7529880404472351,1.019091248512268,0.6004528403282166,0.018372297286987305,0.9853370785713196,2.1014292240142822,1.4862027168273926,0.5704252123832703,0.4769614040851593,1.9144337177276611,0.5699481964111328,1.6151059865951538,0.5748604536056519,1.5654640197753906,0.6132953763008118,1.4304112195968628,0.6623376607894897,1.2550561428070068,0.5872458219528198,0.021891556680202484,0.9935198426246643,2.118373394012451,1.5330849885940552,0.4769614040851593
11,,11531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2784039974212646,0.6723911166191101,1.202770709991455,1.841937780380249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.42059058465169e-05,11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,12492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6578947305679321,1.255734920501709,0.6443433165550232,1.3208067417144775,0.6067582368850708,1.433721899986267,0.5791571736335754,1.5724431276321411,0.7330677509307861,0.9871578812599182,0.6078550815582275,0.032587651163339615,0.90757817029953,1.9948481321334839,1.4552425146102905,0.5791571736335754,0.48941469192504883,1.923376202583313,0.5821396112442017,1.561005711555481,0.5777723789215088,1.5830625295639038,0.617046058177948,1.418778657913208,0.6897546648979187,1.1543570756912231,0.5947778224945068,0.03472289443016052,0.9264481663703918,2.0119075775146484,1.5113471746444702,0.48941469192504883
12,,12492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1259902715682983,0.7067639827728271,1.0685040950775146,1.631490707397461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.247838075974309e-05,12493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678947389125824,1.226251482963562,0.6453185677528381,1.3267269134521484,0.6152989268302917,1.4129610061645508,0.5772589445114136,1.5927356481552124,0.7609561681747437,0.9834349155426025,0.6102063655853271,0.0441257506608963,0.8241060376167297,1.901814341545105,1.4604545831680298,0.5772589445114136,0.5155666470527649,1.8676447868347168,0.5778725743293762,1.5840835571289062,0.5724338889122009,1.5782686471939087,0.619503378868103,1.4294317960739136,0.7041847109794617,1.168166160583496,0.5947275757789612,0.05093514919281006,0.8520119786262512,1.9262651205062866,1.5203417539596558,0.5155666470527649
13,,13453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9889289736747742,0.7406814694404602,0.9477450251579285,1.442212700843811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.054634122155992e-05,13454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,14414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6684210300445557,1.2287882566452026,0.649869978427887,1.3259633779525757,0.62495356798172,1.4256765842437744,0.5780182480812073,1.615298867225647,0.7649402618408203,0.9040700197219849,0.6137768626213074,0.06393729895353317,0.7472634315490723,1.8177260160446167,1.472062110900879,0.5780182480812073,0.4956413507461548,1.9823144674301147,0.5931118726730347,1.564143180847168,0.5806843042373657,1.6004297733306885,0.6218313574790955,1.4499388933181763,0.6940836906433105,1.0837621688842773,0.6012051105499268,0.06962089240550995,0.7861856818199158,1.8307849168777466,1.5281316041946411,0.4956413507461548
14,,14414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8679155707359314,0.7701755166053772,0.8367859125137329,1.2707856893539429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.841919993438942e-05,14415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,15375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6947368383407593,1.201646089553833,0.6518205404281616,1.2919540405273438,0.6182695627212524,1.4159239530563354,0.5884585976600647,1.5875334739685059,0.7529880404472351,0.9673465490341187,0.6178699135780334,0.06853780150413513,0.7127318382263184,1.778974175453186,1.4494988918304443,0.5884585976600647,0.4844333827495575,1.9600218534469604,0.5899116396903992,1.5587520599365234,0.5755884647369385,1.5838059186935425,0.6251940131187439,1.4499609470367432,0.6810966730117798,1.1895686388015747,0.5994978547096252,0.07477851212024689,0.7513870000839233,1.800616979598999,1.5255959033966064,0.4844333827495575
15,,15375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7594954967498779,0.7967552542686462,0.7402004599571228,1.1199681758880615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.610732011676325e-05,15376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678947389125824,1.2094569206237793,0.6462938785552979,1.36789870262146,0.6186408996582031,1.4355597496032715,0.5840926170349121,1.634474754333496,0.7768924236297607,0.9097025394439697,0.6146477460861206,0.09125765413045883,0.6343075633049011,1.6870207786560059,1.4934792518615723,0.5840926170349121,0.496886670589447,1.9492480754852295,0.5876257419586182,1.6003755331039429,0.5794709920883179,1.6237258911132812,0.6207966804504395,1.4889410734176636,0.6753246784210205,1.1307871341705322,0.5980919003486633,0.09773798286914825,0.6724828481674194,1.7052412033081055,1.560263752937317,0.496886670589447
16,,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.665221095085144,0.8210582733154297,0.6500087976455688,0.9826217293739319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.36219650147635e-05,16337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6947368383407593,1.1843794584274292,0.6553966403007507,1.3478279113769531,0.612699568271637,1.500481367111206,0.5763098001480103,1.6735892295837402,0.7490040063858032,1.0199408531188965,0.6117739081382751,0.0947134792804718,0.6259320974349976,1.6568635702133179,1.5259636640548706,0.5763098001480103,0.4956413507461548,1.8726850748062134,0.5810728669166565,1.6695884466171265,0.569521963596344,1.6867409944534302,0.6215726733207703,1.5014593601226807,0.6709956526756287,1.2118892669677734,0.5939744114875793,0.1042470932006836,0.6638675332069397,1.6620171070098877,1.60080087184906,0.4956413507461548
17,,17297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5678449273109436,0.8458296060562134,0.5621001720428467,0.8460047245025635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.09752430286201e-05,17298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,18258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6947368383407593,1.1826781034469604,0.6553966403007507,1.3679310083389282,0.6104716062545776,1.4706915616989136,0.5823842287063599,1.7194925546646118,0.7649402618408203,0.8564518094062805,0.6143864989280701,0.11457013338804245,0.560591995716095,1.5405559539794922,1.5426795482635498,0.5823842287063599,0.49066001176834106,1.8698757886886597,0.5877780914306641,1.6280341148376465,0.5734044909477234,1.6561466455459595,0.6215726733207703,1.535577416419983,0.6796537041664124,1.1096220016479492,0.5971378087997437,0.11391447484493256,0.6123758554458618,1.6007394790649414,1.5901650190353394,0.49066001176834106
18,,18258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48245131969451904,0.8673093914985657,0.4829670488834381,0.7242059111595154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.818004872180198e-05,18259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6736842393875122,1.1856416463851929,0.6583225131034851,1.388849139213562,0.6268102526664734,1.4598121643066406,0.5979498624801636,1.6964372396469116,0.7848605513572693,0.9151445627212524,0.6264042258262634,0.11516667902469635,0.5151715278625488,1.5102182626724243,1.5329759120941162,0.5979498624801636,0.4794520437717438,1.8675564527511597,0.5969216823577881,1.6389421224594116,0.5629701614379883,1.7315160036087036,0.6292033195495605,1.5312613248825073,0.6926407217979431,1.1162892580032349,0.6009540557861328,0.12263606488704681,0.5745402574539185,1.552154541015625,1.6077535152435303,0.4794520437717438
19,,19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41304290294647217,0.8867335319519043,0.4184970557689667,0.6250091195106506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.525000000000001e-05,19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6157894730567932,1.3453693389892578,0.6404421329498291,1.442552924156189,0.5896769165992737,1.557279109954834,0.5615034103393555,1.7563958168029785,0.7490040063858032,1.0358198881149292,0.5942698121070862,0.09894761443138123,0.6645194292068481,1.687433123588562,1.6048518419265747,0.5615034103393555,0.47447073459625244,1.870574951171875,0.5673575401306152,1.7132443189620972,0.5547197461128235,1.7423382997512817,0.6032074689865112,1.5840938091278076,0.6782106757164001,1.1604903936386108,0.5787597298622131,0.1061919778585434,0.6968479156494141,1.690439224243164,1.6565196514129639,0.47447073459625244
20,,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2679572105407715,0.7930083274841309,0.734891414642334,1.868730068206787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.219937176605935e-05,20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6736842393875122,1.2655476331710815,0.6534460186958313,1.377977967262268,0.6182695627212524,1.4585895538330078,0.578777551651001,1.715887427330017,0.7689242959022522,0.9359526634216309,0.6139510869979858,0.1134636178612709,0.5581814050674438,1.5534801483154297,1.5430173873901367,0.578777551651001,0.4956413507461548,1.8571422100067139,0.5896068215370178,1.6317222118377686,0.5658820867538452,1.6871554851531982,0.6294620037078857,1.5346612930297852,0.7085137367248535,1.0605559349060059,0.6004519462585449,0.1114867702126503,0.6129854917526245,1.5889400243759155,1.5951817035675049,0.4956413507461548
21,,21141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5748482942581177,0.8445936441421509,0.5506051778793335,0.8380336761474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.904302637408766e-05,21142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6684210300445557,1.2341785430908203,0.6596229076385498,1.3894414901733398,0.6264389157295227,1.4710623025894165,0.5837129950523376,1.7284183502197266,0.7529880404472351,0.9292134046554565,0.6193503737449646,0.1242113709449768,0.504574716091156,1.47701895236969,1.553316593170166,0.5837129950523376,0.5105853080749512,1.7596430778503418,0.6002743244171143,1.6587334871292114,0.5663673877716064,1.7052463293075562,0.6348939538002014,1.547555923461914,0.6940836906433105,1.0762351751327515,0.6062766909599304,0.12442178279161453,0.5608918070793152,1.4974573850631714,1.609405755996704,0.5105853080749512
22,,22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3926970362663269,0.8953853249549866,0.39369073510169983,0.590038537979126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.579634122155991e-05,22103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
