epoch,lr-Adam,lr-Adam-1,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
3,,,2403,,,,,,,,,,,0.4726116955280304,0.0,0.0,0.11585592478513718,0.9709567427635193,0.0,0.4368421137332916,3.4354240894317627,0.1378413587808609,3.726764678955078,0.10545859485864639,3.8146021366119385,0.12262718379497528,3.7307145595550537,0.12350597977638245,3.7355763912200928,0.12784115970134735,0.045216914266347885,3.8696985244750977,3.8683314323425293,3.745713710784912,0.10545859485864639,0.39708763360977173,0.0,0.0,0.09463722258806229,0.9723228216171265,0.0,0.15442092716693878,3.7617454528808594,0.12328558415174484,3.7456295490264893,0.1033729687333107,3.7988815307617188,0.15571650862693787,3.678304672241211,0.15728715062141418,3.6614391803741455,0.13417021930217743,0.05014844238758087,3.863638162612915,3.8698132038116455,3.729403018951416,0.1033729687333107
3,,,2403,0.36687353253364563,0.04804045334458351,0.1112978607416153,0.25124937295913696,0.6121969819068909,0.0,0.0,1.3167343139648438,0.12064322084188461,3.7579009532928467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,3004,,,,,,,,,,,0.4746146500110626,0.0,0.0,0.11919791996479034,0.9736142754554749,0.0,0.4421052634716034,3.373368978500366,0.13946683704853058,3.696871757507324,0.1128852590918541,3.7795767784118652,0.13059984147548676,3.6939616203308105,0.11952191591262817,3.6752781867980957,0.13367587327957153,0.04647931084036827,3.83846116065979,3.8427493572235107,3.7101407051086426,0.1128852590918541,0.3984433710575104,0.0,0.0,0.09415190666913986,0.9760734438896179,0.0,0.15691158175468445,3.7193453311920166,0.1283145397901535,3.714367389678955,0.11647658050060272,3.767162322998047,0.1669684499502182,3.6363697052001953,0.14718614518642426,3.619150400161743,0.14265629649162292,0.053249865770339966,3.8316240310668945,3.8439061641693115,3.6929798126220703,0.11647658050060272
4,,,3004,0.38637834787368774,0.03843236342072487,0.08903829008340836,0.2220899611711502,0.6840188503265381,0.0,0.0,1.284956693649292,0.12830621004104614,3.7213566303253174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,3605,,,,,,,,,,,0.4784463942050934,0.0,0.0,0.1529892385005951,0.9646924734115601,0.0,0.44736841320991516,3.3224759101867676,0.1404421329498291,3.6692569255828857,0.12105458229780197,3.7490522861480713,0.1368640810251236,3.6589243412017822,0.11952191591262817,3.628786087036133,0.13881389796733856,0.04725470021367073,3.8140945434570312,3.827470064163208,3.677590847015381,0.11952191591262817,0.40115490555763245,0.0,0.0,0.12545499205589294,0.9663735032081604,0.0,0.1631382256746292,3.686026096343994,0.12892410159111023,3.6873748302459717,0.12521232664585114,3.736473798751831,0.18003104627132416,3.585858106613159,0.14430014789104462,3.5726711750030518,0.14988702535629272,0.05433879420161247,3.7976107597351074,3.8238446712493896,3.65514874458313,0.12521232664585114
5,,,3605,0.3997480273246765,0.03202696889638901,0.07419857382774353,0.204784095287323,0.7316176295280457,0.0,0.0,1.2626079320907593,0.13175390660762787,3.688629627227783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,4206,,,,,,,,,,,0.47879475355148315,0.0,0.0,0.16227255761623383,0.9607061743736267,0.0,0.4421052634716034,3.2905898094177246,0.14141742885112762,3.649980306625366,0.12402524799108505,3.723757743835449,0.13629460334777832,3.6315174102783203,0.1155378520488739,3.6024022102355957,0.13933640718460083,0.03948152810335159,3.769721746444702,3.7956719398498535,3.6528971195220947,0.1155378520488739,0.4024604558944702,0.0,0.0,0.13783062994480133,0.9631401896476746,0.0,0.16064757108688354,3.6642706394195557,0.13014325499534607,3.669004440307617,0.12982286512851715,3.7157068252563477,0.18520434200763702,3.5488717555999756,0.14574314653873444,3.5434980392456055,0.15320110321044922,0.04837314039468765,3.7522523403167725,3.7894673347473145,3.6286518573760986,0.12982286512851715
6,,,4206,0.40936657786369324,0.027451688423752785,0.06359877437353134,0.19401104748249054,0.7649561762809753,0.0,0.0,1.2463762760162354,0.1342388391494751,3.6602375507354736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,4807,,,,,,,,,,,0.47992685437202454,0.0,0.0,0.14853323996067047,0.9701974391937256,0.0,0.44736841320991516,3.2494184970855713,0.14499349892139435,3.6336474418640137,0.13070924580097198,3.696155548095703,0.14104023575782776,3.6055352687835693,0.11155378818511963,3.5705673694610596,0.14403901994228363,0.03917490690946579,3.7379462718963623,3.773284912109375,3.6287622451782227,0.11155378818511963,0.403766006231308,0.0,0.0,0.12618295848369598,0.9727107882499695,0.0,0.15815691649913788,3.6371066570281982,0.1322767436504364,3.650338649749756,0.13249211013317108,3.6849961280822754,0.19451630115509033,3.514334201812744,0.13997113704681396,3.511776924133301,0.1577705293893814,0.04716906696557999,3.716846227645874,3.766247034072876,3.6005501747131348,0.1322767436504364
7,,,4807,0.41687482595443726,0.024020226672291756,0.05564893037080765,0.1876579225063324,0.789726734161377,0.0,0.0,1.232930302619934,0.13710106909275055,3.635824680328369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,5408,,,,,,,,,,,0.48192980885505676,0.0,0.0,0.14890456199645996,0.9743735790252686,0.0,0.44736841320991516,3.220550060272217,0.15247073769569397,3.616281270980835,0.1351652443408966,3.6754744052886963,0.13952164351940155,3.5869321823120117,0.11952191591262817,3.553596019744873,0.14656448364257812,0.03817536309361458,3.699037551879883,3.7482407093048096,3.6097679138183594,0.11952191591262817,0.40567412972450256,0.0,0.0004571776953525841,0.130793496966362,0.9747801423072815,0.0,0.16189290583133698,3.6157138347625732,0.13837245106697083,3.635155200958252,0.13419072329998016,3.668823003768921,0.19490429759025574,3.4934728145599365,0.13852813839912415,3.4978432655334473,0.16038161516189575,0.04503345116972923,3.6691787242889404,3.7379977703094482,3.5826966762542725,0.13419072329998016
8,,,5408,0.42283889651298523,0.021351313218474388,0.049486905336380005,0.18468190729618073,0.8082490563392639,0.0,0.0,1.2221654653549194,0.1395990252494812,3.6155271530151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,6009,,,,,,,,,,,0.4841069281101227,0.0,0.0039011703338474035,0.19420720636844635,0.9536826014518738,0.0,0.4421052634716034,3.1969590187072754,0.15377113223075867,3.599036931991577,0.13739323616027832,3.6610989570617676,0.1399012953042984,3.571699619293213,0.12350597977638245,3.5297205448150635,0.14760951697826385,0.032319046556949615,3.6612725257873535,3.72179913520813,3.593848705291748,0.12350597977638245,0.4102937579154968,0.0,0.007924413308501244,0.17034700512886047,0.9592602252960205,0.0,0.15566624701023102,3.60487961769104,0.13913440704345703,3.618833303451538,0.14025722444057465,3.6550955772399902,0.19348163902759552,3.474868059158325,0.13852813839912415,3.470757007598877,0.1610846072435379,0.03851749747991562,3.628145694732666,3.7110204696655273,3.565873146057129,0.13852813839912415
9,,,6009,0.42779749631881714,0.019216181710362434,0.04466218501329422,0.18348588049411774,0.8228113651275635,0.0,0.0,1.2114319801330566,0.14121228456497192,3.5980920791625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,6010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,6610,,,,,,,,,,,0.48523905873298645,0.0,0.006176853086799383,0.20237652957439423,0.950645387172699,0.0,0.4421052634716034,3.1678285598754883,0.15507152676582336,3.591545820236206,0.14110657572746277,3.644209623336792,0.1414198875427246,3.5586256980895996,0.12350597977638245,3.5197458267211914,0.14952538907527924,0.02905948832631111,3.632969379425049,3.70127010345459,3.5812439918518066,0.12350597977638245,0.41310569643974304,0.0,0.01630600355565548,0.17762678861618042,0.9555095434188843,0.0,0.15566624701023102,3.5868234634399414,0.13898201286792755,3.609250068664551,0.14195583760738373,3.6366829872131348,0.19852560758590698,3.456618070602417,0.14430014789104462,3.4570844173431396,0.16354507207870483,0.03533889353275299,3.5979251861572266,3.6891934871673584,3.5506770610809326,0.13898201286792755
10,,,6610,0.4321431517601013,0.01746925711631775,0.041390880942344666,0.18404892086982727,0.8341671824455261,0.0,0.0,1.2023980617523193,0.1437232494354248,3.5828473567962646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,7211,,,,,,,,,,,0.48976749181747437,0.0,0.0321846567094326,0.19977720081806183,0.9466590881347656,0.0,0.4421052634716034,3.150651216506958,0.15507152676582336,3.579427719116211,0.14073523879051208,3.630178451538086,0.14407745003700256,3.5435094833374023,0.12749004364013672,3.4949989318847656,0.15074457228183746,0.025482889264822006,3.6032395362854004,3.6892247200012207,3.5669851303100586,0.12749004364013672,0.42505648732185364,0.0,0.055166106671094894,0.17859742045402527,0.9527935981750488,0.0,0.15940223634243011,3.5757951736450195,0.13989637792110443,3.599472999572754,0.14219848811626434,3.625338315963745,0.20188826322555542,3.4340240955352783,0.14574314653873444,3.4351041316986084,0.16540296375751495,0.0312335267663002,3.563729763031006,3.671790361404419,3.535153388977051,0.13989637792110443
11,,,7211,0.4361201226711273,0.016013484448194504,0.039769385010004044,0.1858142912387848,0.8430870175361633,0.0,0.0,1.1936403512954712,0.14465998113155365,3.5691754817962646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,7212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
